pair,date,direction,split,ribbon_status,ribbon_fanning,rib_against,rib_strongly_against,rib_aligned,w_d_conflict,w_d_agree,w_sig,d_sig,rsi14,rsi_extreme_against,macd_hist,macd_bullish,bb_position,price_vs_200ma,with_trend_200ma,stochastic_k,cci,osc_direction,osc_score,osc_agrees,osc_opposes,div_bullish,div_bearish,div_supports,atr_pct_6m,day_of_week,month,status,gross_pips,net_pips,days_held
USD/CHF,2026-03-11,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,51.9,False,0.001274,True,0.734,below,True,55.4,69.1,NONE,0,False,False,False,False,False,1.0914740280092423,2,3,LOSS,-65.0,-69.4,2.0
USD/CHF,2026-03-12,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,55.8,False,0.001291,True,0.866,below,False,70.7,120.0,NONE,0,False,False,False,False,False,1.0884326104545254,3,3,EXPIRED,30.3,34.6,6.0
USD/CHF,2026-03-12,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,55.8,False,0.001291,True,0.866,below,True,70.7,120.0,NONE,0,False,False,False,False,False,1.0884326104545254,3,3,LOSS,-65.0,-68.3,1.0
USD/CHF,2026-03-13,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,59.8,False,0.001471,True,0.98,below,False,80.1,164.9,NONE,0,False,False,False,False,False,1.105426661219703,4,3,EXPIRED,72.9,77.2,6.0
USD/CHF,2026-03-13,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,59.8,False,0.001471,True,0.98,below,True,80.1,164.9,NONE,0,False,False,False,False,False,1.105426661219703,4,3,LOSS,-65.0,-70.5,3.0
USD/CHF,2026-03-16,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,64.2,False,0.001802,True,1.086,below,False,90.9,182.6,SELL,2,False,True,False,False,False,1.106511377486375,0,3,EXPIRED,-12.2,-10.0,4.0
USD/CHF,2026-03-16,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,64.2,False,0.001802,True,1.086,below,True,90.9,182.6,SELL,2,True,False,False,False,False,1.106511377486375,0,3,EXPIRED,12.2,5.6,4.0
USD/CHF,2026-03-17,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,61.2,False,0.001795,True,0.94,below,False,83.5,136.6,SELL,2,False,True,False,False,False,1.0822760484081395,1,3,EXPIRED,-2.3,2.1,6.0
USD/CHF,2026-03-17,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,61.2,False,0.001795,True,0.94,below,True,83.5,136.6,SELL,2,True,False,False,False,False,1.0822760484081395,1,3,LOSS,-65.0,-69.4,2.0
USD/CHF,2026-03-18,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,56.3,False,0.001483,True,0.772,below,False,70.4,102.8,NONE,0,False,False,False,False,False,1.0615100971300955,2,3,EXPIRED,16.3,20.6,6.0
USD/CHF,2026-03-18,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,56.3,False,0.001483,True,0.772,below,True,70.4,102.8,NONE,0,False,False,False,False,False,1.0615100971300955,2,3,LOSS,-65.0,-68.3,1.0
USD/CHF,2026-03-19,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,63.8,False,0.001703,True,1.016,below,False,88.9,173.0,SELL,2,False,True,False,False,False,1.1137311956523932,3,3,LOSS,-70.0,-71.1,1.0
USD/CHF,2026-03-19,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,63.8,False,0.001703,True,1.016,below,True,88.9,173.0,SELL,2,True,False,False,False,False,1.1137311956523932,3,3,EXPIRED,46.3,37.5,6.0
USD/CHF,2026-03-20,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,58.4,False,0.001489,True,0.823,below,False,66.8,98.9,NONE,0,False,False,False,False,False,1.1160509626937227,4,3,EXPIRED,28.5,32.9,6.0
USD/CHF,2026-03-20,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,58.4,False,0.001489,True,0.823,below,True,66.8,98.9,NONE,0,False,False,False,False,False,1.1160509626937227,4,3,EXPIRED,-28.5,-37.3,6.0
USD/CHF,2026-03-23,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,57.3,False,0.001206,True,0.763,below,False,62.6,92.1,NONE,0,False,False,False,False,False,1.1537358752157978,0,3,EXPIRED,68.6,70.8,4.0
USD/CHF,2026-03-23,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,57.3,False,0.001206,True,0.763,below,True,62.6,92.1,NONE,0,False,False,False,False,False,1.1537358752157978,0,3,LOSS,-70.0,-76.6,4.0
USD/CHF,2026-03-24,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,55.3,False,0.000856,True,0.688,below,False,55.9,77.3,NONE,0,False,False,False,False,False,1.134559358456152,1,3,WIN,140.0,144.4,6.0
USD/CHF,2026-03-24,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,55.3,False,0.000856,True,0.688,below,True,55.9,77.3,NONE,0,False,False,False,False,False,1.134559358456152,1,3,LOSS,-70.0,-74.4,2.0
USD/CHF,2026-03-25,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,57.1,False,0.000674,True,0.727,below,False,63.4,80.6,NONE,0,False,False,False,False,False,1.1201849599333984,2,3,WIN,140.0,144.4,6.0
USD/CHF,2026-03-25,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,57.1,False,0.000674,True,0.727,below,True,63.4,80.6,NONE,0,False,False,False,False,False,1.1201849599333984,2,3,LOSS,-70.0,-74.4,2.0
USD/CHF,2026-03-26,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,60.8,False,0.00073,True,0.839,below,False,80.3,110.1,NONE,0,False,False,False,False,False,1.1117670026912119,3,3,EXPIRED,60.8,65.2,6.0
USD/CHF,2026-03-26,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,60.8,False,0.00073,True,0.839,below,True,80.3,110.1,NONE,0,False,False,False,False,False,1.1117670026912119,3,3,LOSS,-70.0,-76.6,4.0
USD/CHF,2026-03-27,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,63.7,False,0.000903,True,0.922,below,False,86.0,141.8,SELL,2,False,True,False,False,False,1.1063487163951276,4,3,EXPIRED,-7.3,-2.9,6.0
USD/CHF,2026-03-27,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,63.7,False,0.000903,True,0.922,below,True,86.0,141.8,SELL,2,True,False,False,False,False,1.1063487163951276,4,3,LOSS,-70.0,-76.6,4.0
USD/CHF,2026-03-30,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,67.9,False,0.001266,True,1.08,above,True,94.1,181.4,SELL,3,False,True,False,False,False,1.103242779258061,0,3,LOSS,-70.0,-70.0,2.0
USD/CHF,2026-03-30,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,SELL,67.9,False,0.001266,True,1.08,above,False,94.1,181.4,SELL,3,True,False,False,False,False,1.103242779258061,0,3,EXPIRED,11.7,5.0,4.0
USD/CHF,2026-03-31,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,68.0,False,0.001404,True,0.997,above,True,82.4,169.2,SELL,3,False,True,False,False,False,1.0969709720054375,1,3,LOSS,-65.0,-66.1,1.0
USD/CHF,2026-03-31,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,68.0,False,0.001404,True,0.997,above,False,82.4,169.2,SELL,3,True,False,False,False,False,1.0969709720054375,1,3,EXPIRED,-12.7,-21.6,6.0
USD/CHF,2026-04-01,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,64.2,False,0.001242,True,0.863,above,True,68.2,97.4,NONE,0,False,False,False,False,False,1.121317369025869,2,4,EXPIRED,4.7,9.1,6.0
USD/CHF,2026-04-01,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,64.2,False,0.001242,True,0.863,above,False,68.2,97.4,NONE,0,False,False,False,False,False,1.121317369025869,2,4,EXPIRED,-4.7,-13.6,6.0
USD/CHF,2026-04-02,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,58.4,False,0.000806,True,0.707,below,False,50.1,90.9,NONE,0,False,False,False,False,False,1.1302618050273476,3,4,LOSS,-70.0,-65.6,6.0
USD/CHF,2026-04-02,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,58.4,False,0.000806,True,0.707,below,True,50.1,90.9,NONE,0,False,False,False,False,False,1.1302618050273476,3,4,LOSS,-70.0,-76.6,4.0
USD/CHF,2026-04-03,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,63.0,False,0.000754,True,0.844,above,True,73.1,112.8,NONE,0,False,False,False,False,False,1.1205722178312403,4,4,LOSS,-70.0,-66.7,5.0
USD/CHF,2026-04-03,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,63.0,False,0.000754,True,0.844,above,False,73.1,112.8,NONE,0,False,False,False,False,False,1.1205722178312403,4,4,EXPIRED,72.3,63.4,6.0
USD/CHF,2026-04-06,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,65.2,False,0.000804,True,0.889,above,True,85.5,109.3,SELL,2,False,True,False,False,False,1.1028821821549433,0,4,LOSS,-70.0,-70.0,2.0
USD/CHF,2026-04-06,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,65.2,False,0.000804,True,0.889,above,False,85.5,109.3,SELL,2,True,False,False,False,False,1.1028821821549433,0,4,WIN,140.0,135.6,2.0
USD/CHF,2026-04-07,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,60.5,False,0.00056,True,0.759,above,True,70.5,91.2,NONE,0,False,False,False,False,False,1.0632094542544286,1,4,LOSS,-65.0,-66.1,1.0
USD/CHF,2026-04-07,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,60.5,False,0.00056,True,0.759,above,False,70.5,91.2,NONE,0,False,False,False,False,False,1.0632094542544286,1,4,EXPIRED,54.9,46.0,6.0
USD/CHF,2026-04-08,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,50.5,False,-0.000155,False,0.432,below,False,32.6,-37.5,NONE,0,False,False,False,False,False,1.1156074646863934,2,4,LOSS,-70.0,-65.6,6.0
USD/CHF,2026-04-08,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,50.5,False,-0.000155,False,0.432,below,True,32.6,-37.5,NONE,0,False,False,False,False,False,1.1156074646863934,2,4,EXPIRED,72.0,63.2,6.0
USD/CHF,2026-04-09,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,51.7,False,-0.000572,False,0.45,below,False,37.5,-30.0,NONE,0,False,False,False,False,False,1.0734333793797972,3,4,LOSS,-65.0,-61.7,5.0
USD/CHF,2026-04-09,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,51.7,False,-0.000572,False,0.45,below,True,37.5,-30.0,NONE,0,False,False,False,False,False,1.0734333793797972,3,4,EXPIRED,104.9,96.1,6.0
USD/CHF,2026-04-10,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,51.0,False,-0.000876,False,0.407,below,False,29.0,-57.3,NONE,0,False,False,False,False,False,1.064257036969157,4,4,LOSS,-65.0,-62.8,4.0
USD/CHF,2026-04-10,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,51.0,False,-0.000876,False,0.407,below,True,29.0,-57.3,NONE,0,False,False,False,False,False,1.064257036969157,4,4,EXPIRED,95.6,86.8,6.0
USD/CHF,2026-04-13,BUY,holdout,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,53.1,False,-0.000947,False,0.488,below,False,38.3,-33.3,NONE,0,False,False,False,False,False,1.0556748825520723,0,4,LOSS,-65.0,-66.1,1.0
USD/CHF,2026-04-13,SELL,holdout,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,53.1,False,-0.000947,False,0.488,below,True,38.3,-33.3,NONE,0,False,False,False,False,False,1.0556748825520723,0,4,WIN,130.0,126.7,1.0
USD/CHF,2026-04-14,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,42.5,False,-0.001577,False,0.056,below,False,16.7,-160.6,NONE,0,False,False,False,False,False,1.1360364505276426,1,4,EXPIRED,4.6,8.9,6.0
USD/CHF,2026-04-14,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,42.5,False,-0.001577,False,0.056,below,True,16.7,-160.6,NONE,0,False,False,False,False,False,1.1360364505276426,1,4,EXPIRED,-4.6,-13.4,6.0
USD/CHF,2026-04-15,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.4,False,-0.002067,False,-0.008,below,False,7.6,-160.2,BUY,2,True,False,False,False,False,1.0946675508719534,2,4,EXPIRED,-24.0,-19.7,6.0
USD/CHF,2026-04-15,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.4,False,-0.002067,False,-0.008,below,True,7.6,-160.2,BUY,2,False,True,False,False,False,1.0946675508719534,2,4,EXPIRED,24.0,15.3,6.0
USD/CHF,2026-04-16,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,40.9,False,-0.002267,False,0.074,below,False,9.2,-131.3,BUY,2,True,False,False,False,False,1.0662629159469625,3,4,EXPIRED,-7.6,-3.3,6.0
USD/CHF,2026-04-16,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,40.9,False,-0.002267,False,0.074,below,True,9.2,-131.3,BUY,2,False,True,False,False,False,1.0662629159469625,3,4,EXPIRED,7.6,-1.1,6.0
USD/CHF,2026-04-17,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,43.6,False,-0.002174,False,0.175,below,False,21.3,-123.0,NONE,0,False,False,False,False,False,1.0636400069109804,4,4,EXPIRED,16.2,20.5,6.0
USD/CHF,2026-04-17,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,43.6,False,-0.002174,False,0.175,below,True,21.3,-123.0,NONE,0,False,False,False,False,False,1.0636400069109804,4,4,EXPIRED,-16.2,-25.0,6.0
USD/CHF,2026-04-20,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,44.3,False,-0.001989,False,0.21,below,False,25.7,-112.2,NONE,0,False,False,False,False,False,1.0591273056105215,0,4,EXPIRED,25.8,27.9,4.0
USD/CHF,2026-04-20,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,44.3,False,-0.001989,False,0.21,below,True,25.7,-112.2,NONE,0,False,False,False,False,False,1.0591273056105215,0,4,EXPIRED,-25.8,-32.4,4.0
USD/CHF,2026-04-21,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,38.8,False,-0.00211,False,0.065,below,False,4.6,-126.2,BUY,2,True,False,False,False,False,1.0441855431584026,1,4,EXPIRED,77.9,82.2,6.0
USD/CHF,2026-04-21,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,38.8,False,-0.00211,False,0.065,below,True,4.6,-126.2,BUY,2,False,True,False,False,False,1.0441855431584026,1,4,LOSS,-65.0,-69.4,2.0
USD/CHF,2026-04-22,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,41.9,False,-0.001952,False,0.165,below,False,12.9,-94.0,NONE,0,False,False,False,False,False,1.0257007731553092,2,4,EXPIRED,47.4,51.7,6.0
USD/CHF,2026-04-22,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,41.9,False,-0.001952,False,0.165,below,True,12.9,-94.0,NONE,0,False,False,False,False,False,1.0257007731553092,2,4,LOSS,-65.0,-69.4,2.0
USD/CHF,2026-04-23,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,NEUTRAL,NEUTRAL,47.7,False,-0.001481,False,0.321,below,False,30.5,-52.5,NONE,0,False,False,False,False,False,1.0132601081296653,3,4,EXPIRED,41.7,46.0,6.0
USD/CHF,2026-04-23,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,NEUTRAL,NEUTRAL,47.7,False,-0.001481,False,0.321,below,True,30.5,-52.5,NONE,0,False,False,False,False,False,1.0132601081296653,3,4,LOSS,-65.0,-73.8,6.0
USD/CHF,2026-04-24,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,NEUTRAL,NEUTRAL,49.6,False,-0.001017,False,0.381,below,False,37.4,-33.8,NONE,0,False,False,False,False,False,0.9750559600481978,4,4,EXPIRED,43.2,47.6,6.0
USD/CHF,2026-04-24,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,NEUTRAL,NEUTRAL,49.6,False,-0.001017,False,0.381,below,True,37.4,-33.8,NONE,0,False,False,False,False,False,0.9750559600481978,4,4,LOSS,-60.0,-68.8,6.0
USD/CHF,2026-04-27,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,NEUTRAL,NEUTRAL,49.7,False,-0.000666,False,0.401,below,False,57.4,-36.9,NONE,0,False,False,False,False,False,0.9442701875128816,0,4,LOSS,-60.0,-57.8,4.0
USD/CHF,2026-04-27,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,NEUTRAL,NEUTRAL,49.7,False,-0.000666,False,0.401,below,True,57.4,-36.9,NONE,0,False,False,False,False,False,0.9442701875128816,0,4,EXPIRED,49.0,42.4,4.0
USD/CHF,2026-04-28,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,NEUTRAL,NEUTRAL,48.3,False,-0.000471,False,0.385,below,False,50.9,-11.2,NONE,0,False,False,False,False,False,0.9476835992485345,1,4,LOSS,-60.0,-58.9,3.0
USD/CHF,2026-04-28,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,NEUTRAL,NEUTRAL,48.3,False,-0.000471,False,0.385,below,True,50.9,-11.2,NONE,0,False,False,False,False,False,0.9476835992485345,1,4,LOSS,-60.0,-63.3,1.0
USD/CHF,2026-04-29,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,53.4,False,-8.3e-05,False,0.538,below,False,74.8,23.1,NONE,0,False,False,False,False,False,0.9513167070454412,2,4,LOSS,-60.0,-61.1,1.0
USD/CHF,2026-04-29,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,53.4,False,-8.3e-05,False,0.538,below,True,74.8,23.1,NONE,0,False,False,False,False,False,0.9513167070454412,2,4,EXPIRED,50.2,41.4,6.0
USD/CHF,2026-04-30,BUY,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,55.4,False,0.000271,True,0.607,below,False,84.9,8.1,NONE,0,False,False,False,False,False,1.01072976864559,3,4,LOSS,-65.0,-66.1,1.0
USD/CHF,2026-04-30,SELL,holdout,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,55.4,False,0.000271,True,0.607,below,True,84.9,8.1,NONE,0,False,False,False,False,False,1.01072976864559,3,4,WIN,130.0,121.2,6.0
USD/CHF,2026-05-01,BUY,holdout,LEANING_BEAR,False,True,False,False,False,True,BUY,BUY,43.5,False,-0.000101,False,0.267,below,False,27.0,-83.0,NONE,0,False,False,False,False,False,1.0819141662802025,4,5,EXPIRED,-25.4,-21.1,6.0
USD/CHF,2026-05-01,SELL,holdout,LEANING_BEAR,False,False,False,True,False,True,BUY,BUY,43.5,False,-0.000101,False,0.267,below,True,27.0,-83.0,NONE,0,False,False,False,False,False,1.0819141662802025,4,5,EXPIRED,25.4,16.7,6.0
USD/CHF,2026-05-04,BUY,holdout,CONVERGING,False,False,False,False,False,True,BUY,BUY,43.2,False,-0.000341,False,0.263,below,False,25.1,-60.0,NONE,0,False,False,False,False,False,1.055822825208372,0,5,EXPIRED,-9.3,-7.2,4.0
USD/CHF,2026-05-04,SELL,holdout,CONVERGING,False,False,False,False,False,True,BUY,BUY,43.2,False,-0.000341,False,0.263,below,True,25.1,-60.0,NONE,0,False,False,False,False,False,1.055822825208372,0,5,EXPIRED,9.3,2.7,4.0
USD/CHF,2026-05-05,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,False,BUY,NEUTRAL,47.3,False,-0.000286,False,0.423,below,False,44.3,-28.7,NONE,0,False,False,False,False,False,1.0206086270132664,1,5,LOSS,-65.0,-66.1,1.0
USD/CHF,2026-05-05,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,False,BUY,NEUTRAL,47.3,False,-0.000286,False,0.423,below,True,44.3,-28.7,NONE,0,False,False,False,False,False,1.0206086270132664,1,5,EXPIRED,62.0,53.2,6.0
USD/CHF,2026-05-06,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,True,BUY,BUY,44.2,False,-0.000395,False,0.293,below,False,27.8,-84.1,NONE,0,False,False,False,False,False,1.0238087169375973,2,5,EXPIRED,-32.2,-27.9,6.0
USD/CHF,2026-05-06,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,True,BUY,BUY,44.2,False,-0.000395,False,0.293,below,True,27.8,-84.1,NONE,0,False,False,False,False,False,1.0238087169375973,2,5,EXPIRED,32.2,23.5,6.0
USD/CHF,2026-05-07,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,True,BUY,BUY,41.4,False,-0.000596,False,0.17,below,False,14.4,-116.0,NONE,0,False,False,False,False,False,1.003939562808097,3,5,EXPIRED,15.5,19.8,6.0
USD/CHF,2026-05-07,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,True,BUY,BUY,41.4,False,-0.000596,False,0.17,below,True,14.4,-116.0,NONE,0,False,False,False,False,False,1.003939562808097,3,5,EXPIRED,-15.5,-24.2,6.0
USD/CHF,2026-05-08,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,True,BUY,BUY,43.4,False,-0.000596,False,0.273,below,False,23.0,-90.2,NONE,0,False,False,False,False,False,0.9793186598134871,4,5,EXPIRED,13.0,17.3,6.0
USD/CHF,2026-05-08,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,True,BUY,BUY,43.4,False,-0.000596,False,0.273,below,True,23.0,-90.2,NONE,0,False,False,False,False,False,0.9793186598134871,4,5,EXPIRED,-13.0,-21.7,6.0
USD/CHF,2026-05-11,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,True,BUY,BUY,40.6,False,-0.00071,False,0.121,below,False,7.5,-116.5,BUY,2,True,False,False,False,False,0.9501014970121335,0,5,EXPIRED,64.1,66.2,4.0
USD/CHF,2026-05-11,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,True,BUY,BUY,40.6,False,-0.00071,False,0.121,below,True,7.5,-116.5,BUY,2,False,True,False,False,False,0.9501014970121335,0,5,LOSS,-60.0,-66.6,4.0
USD/CHF,2026-05-12,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,False,BUY,NEUTRAL,41.3,False,-0.000707,False,0.183,below,False,10.0,-72.6,NONE,0,False,False,False,False,False,0.9326634920818505,1,5,EXPIRED,91.3,95.6,6.0
USD/CHF,2026-05-12,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,False,BUY,NEUTRAL,41.3,False,-0.000707,False,0.183,below,True,10.0,-72.6,NONE,0,False,False,False,False,False,0.9326634920818505,1,5,LOSS,-60.0,-65.5,3.0
USD/CHF,2026-05-13,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,False,BUY,NEUTRAL,45.1,False,-0.000511,False,0.344,below,False,24.4,-31.3,NONE,0,False,False,False,False,False,0.9214289099339826,2,5,EXPIRED,40.6,44.9,6.0
USD/CHF,2026-05-13,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,False,BUY,NEUTRAL,45.1,False,-0.000511,False,0.344,below,True,24.4,-31.3,NONE,0,False,False,False,False,False,0.9214289099339826,2,5,LOSS,-60.0,-64.4,2.0
USD/CHF,2026-05-14,BUY,holdout,ALIGNED_BEAR,True,True,True,False,False,False,BUY,NEUTRAL,46.8,False,-0.000277,False,0.42,below,False,31.3,-12.0,NONE,0,False,False,False,False,False,0.8908634814878732,3,5,EXPIRED,73.0,77.3,6.0
USD/CHF,2026-05-14,SELL,holdout,ALIGNED_BEAR,True,False,False,True,False,False,BUY,NEUTRAL,46.8,False,-0.000277,False,0.42,below,True,31.3,-12.0,NONE,0,False,False,False,False,False,0.8908634814878732,3,5,LOSS,-55.0,-58.3,1.0
USD/CHF,2026-05-15,BUY,holdout,ALIGNED_BEAR,False,True,True,False,False,False,NEUTRAL,NEUTRAL,51.0,False,7.1e-05,True,0.604,below,False,48.5,58.8,NONE,0,False,False,False,False,False,0.893216943558688,4,5,EXPIRED,27.4,31.7,6.0
USD/CHF,2026-05-15,SELL,holdout,ALIGNED_BEAR,False,False,False,True,False,False,NEUTRAL,NEUTRAL,51.0,False,7.1e-05,True,0.604,below,True,48.5,58.8,NONE,0,False,False,False,False,False,0.893216943558688,4,5,LOSS,-55.0,-61.6,4.0
USD/CHF,2026-05-18,BUY,holdout,LEANING_BEAR,False,True,False,False,False,False,NEUTRAL,SELL,55.4,False,0.000498,True,0.797,below,False,68.4,80.3,NONE,0,False,False,False,False,False,0.8698789647379587,0,5,EXPIRED,-7.9,-5.7,4.0
USD/CHF,2026-05-18,SELL,holdout,LEANING_BEAR,False,False,False,True,False,False,NEUTRAL,SELL,55.4,False,0.000498,True,0.797,below,True,68.4,80.3,NONE,0,False,False,False,False,False,0.8698789647379587,0,5,EXPIRED,7.9,1.3,4.0
