pair,direction,publication_date,fired_side,fired_type,currency,fwd_5d,fwd_10d,fwd_20d
GBP/AUD,SELL,2025-12-26,base,UNWINDING,GBP,-0.0040400028228759766,-0.01127004623413086,-0.038429975509643555
GBP/AUD,SELL,2026-01-02,base,UNWINDING,GBP,-0.011749982833862305,-0.02072000503540039,-0.05838000774383545
GBP/AUD,BUY,2026-01-30,base,UNWINDING,GBP,-0.004000067710876465,-0.03759002685546875,-0.059440016746520996
GBP/AUD,BUY,2026-02-06,base,UNWINDING,GBP,-0.033589959144592285,-0.047299981117248535,-0.050079941749572754
GBP/AUD,BUY,2026-02-13,quote,REVERSING,AUD,-0.01371002197265625,-0.021849989891052246,-0.034309983253479004
GBP/AUD,SELL,2026-04-03,base,UNWINDING,GBP,-0.01603996753692627,-0.02481997013092041,-0.025049924850463867
GBP/AUD,SELL,2026-06-05,quote,UNWINDING,AUD,0.020910024642944336,4.9948692321777344e-05,0.04621994495391846
GBP/AUD,SELL,2026-06-12,quote,UNWINDING,AUD,-0.02086007595062256,0.0077599287033081055,0.028599977493286133
GBP/AUD,SELL,2026-06-19,quote,REVERSING,AUD,0.028620004653930664,0.04616999626159668,0.042800068855285645
GBP/AUD,SELL,2026-06-26,quote,REVERSING,AUD,0.017549991607666016,0.020840048789978027,-0.00042998790740966797
GBP/AUD,SELL,2026-07-03,quote,REVERSING,AUD,0.0032900571823120117,-0.003369927406311035,-0.012509942054748535
GBP/AUD,SELL,2026-07-17,base,UNWINDING,GBP,-0.014610052108764648,-0.0091400146484375,-0.015450000762939453
GBP/AUD,SELL,2026-07-24,base,UNWINDING,GBP,0.0054700374603271484,0.002339959144592285,0.005769968032836914
GBP/NZD,SELL,2006-11-17,quote,UNWINDING,NZD,0.012799978256225586,0.020800113677978516,-0.030099868774414062
GBP/NZD,SELL,2007-01-19,quote,UNWINDING,NZD,-0.021699905395507812,0.04900002479553223,-0.04429984092712402
GBP/NZD,SELL,2007-01-26,quote,UNWINDING,NZD,0.07069993019104004,0.07940006256103516,-0.029999971389770508
GBP/NZD,SELL,2007-05-11,quote,UNWINDING,NZD,-0.0006000995635986328,0.029599905014038086,-0.12440013885498047
GBP/NZD,SELL,2007-08-17,quote,UNWINDING,NZD,-0.05189990997314453,0.029600143432617188,-0.022899866104125977
GBP/NZD,SELL,2008-08-08,quote,REVERSING,NZD,-0.0952000617980957,-0.11770009994506836,-0.09759998321533203
GBP/NZD,SELL,2008-08-15,quote,REVERSING,NZD,-0.022500038146972656,-0.041699886322021484,0.049900054931640625
GBP/NZD,SELL,2008-08-22,quote,REVERSING,NZD,-0.019199848175048828,0.020100116729736328,0.04160022735595703
GBP/NZD,BUY,2009-01-09,quote,REVERSING,NZD,0.1287999153137207,0.025799989700317383,0.19810009002685547
GBP/NZD,SELL,2009-01-30,quote,REVERSING,NZD,-0.11749982833862305,-0.13660001754760742,-0.06609988212585449
GBP/NZD,BUY,2009-03-27,quote,UNWINDING,NZD,0.011900186538696289,0.008500099182128906,0.05450010299682617
GBP/NZD,BUY,2009-04-03,quote,UNWINDING,NZD,-0.003400087356567383,0.07690000534057617,0.0886998176574707
GBP/NZD,BUY,2009-04-10,quote,REVERSING,NZD,0.08030009269714355,0.046000003814697266,0.001600027084350586
GBP/NZD,BUY,2009-04-17,quote,REVERSING,NZD,-0.03430008888244629,0.011799812316894531,-0.011200189590454102
GBP/NZD,BUY,2009-04-24,quote,REVERSING,NZD,0.04609990119934082,-0.04439997673034668,-0.005899906158447266
GBP/NZD,SELL,2009-11-12,quote,UNWINDING,NZD,0.018500089645385742,0.05730009078979492,-0.025799989700317383
GBP/NZD,SELL,2010-02-05,quote,UNWINDING,NZD,-0.01699995994567871,-0.05590009689331055,-0.09739995002746582
GBP/NZD,SELL,2010-02-12,quote,UNWINDING,NZD,-0.038900136947631836,-0.06929993629455566,-0.08439993858337402
GBP/NZD,SELL,2010-06-04,quote,UNWINDING,NZD,-0.04680013656616211,-0.05579996109008789,0.049700021743774414
GBP/NZD,SELL,2010-06-11,quote,REVERSING,NZD,-0.008999824523925781,0.0005002021789550781,0.013700008392333984
GBP/NZD,SELL,2010-06-18,quote,REVERSING,NZD,0.00950002670288086,0.1054999828338623,0.05359983444213867
GBP/NZD,BUY,2010-07-02,quote,REVERSING,NZD,-0.08280014991760254,-0.05190014839172363,-0.04340004920959473
GBP/NZD,BUY,2010-07-09,quote,REVERSING,NZD,0.030900001525878906,-0.002399921417236328,0.055299997329711914
GBP/NZD,SELL,2010-12-10,quote,UNWINDING,NZD,0.0056002140045166016,-0.042099952697753906,-0.061299800872802734
GBP/NZD,SELL,2010-12-17,quote,UNWINDING,NZD,-0.04770016670227051,-0.11110007762908936,-0.05840015411376953
GBP/NZD,SELL,2011-03-18,quote,REVERSING,NZD,-0.08929991722106934,-0.12840008735656738,-0.18910002708435059
GBP/NZD,SELL,2011-03-25,quote,REVERSING,NZD,-0.03910017013549805,-0.04800009727478027,-0.08790016174316406
GBP/NZD,BUY,2011-04-08,quote,REVERSING,NZD,-0.05180001258850098,-0.03990006446838379,-0.028100013732910156
GBP/NZD,BUY,2011-04-15,quote,REVERSING,NZD,0.011899948120117188,0.018899917602539062,0.01250004768371582
GBP/NZD,SELL,2011-08-26,quote,UNWINDING,NZD,-0.06589996814727783,-0.05460000038146973,-0.0048999786376953125
GBP/NZD,SELL,2012-03-09,quote,UNWINDING,NZD,-0.0026999711990356445,0.03100001811981201,0.0205000638961792
GBP/NZD,SELL,2012-03-16,quote,UNWINDING,NZD,0.033699989318847656,0.034800052642822266,0.003399968147277832
GBP/NZD,SELL,2012-03-23,quote,UNWINDING,NZD,0.0011000633239746094,-0.010499954223632812,0.020400047302246094
GBP/NZD,SELL,2012-05-25,quote,REVERSING,NZD,-0.03320002555847168,-0.05620002746582031,-0.09580004215240479
GBP/NZD,SELL,2012-06-01,quote,REVERSING,NZD,-0.023000001907348633,-0.0578000545501709,-0.07144999504089355
GBP/NZD,SELL,2012-06-08,quote,REVERSING,NZD,-0.034800052642822266,-0.03960001468658447,-0.08940005302429199
GBP/NZD,BUY,2012-06-29,quote,REVERSING,NZD,-0.04095005989074707,-0.019610047340393066,-0.0116499662399292
GBP/NZD,BUY,2012-07-06,quote,REVERSING,NZD,0.021340012550354004,0.02540004253387451,-0.014400005340576172
GBP/NZD,BUY,2012-07-13,quote,REVERSING,NZD,0.004060029983520508,0.007960081100463867,-0.02704000473022461
GBP/NZD,SELL,2012-12-27,quote,UNWINDING,NZD,-0.01789999008178711,-0.05843997001647949,-0.08879995346069336
GBP/NZD,SELL,2013-01-03,quote,UNWINDING,NZD,-0.04053997993469238,-0.04509997367858887,-0.06009995937347412
GBP/NZD,SELL,2013-03-22,quote,UNWINDING,NZD,-0.00978994369506836,-0.014899969100952148,-0.008599996566772461
GBP/NZD,SELL,2013-05-24,quote,UNWINDING,NZD,0.018470048904418945,0.08469998836517334,0.13293004035949707
GBP/NZD,SELL,2013-05-31,quote,UNWINDING,NZD,0.0662299394607544,0.05612993240356445,0.07351994514465332
GBP/NZD,SELL,2013-06-28,quote,REVERSING,NZD,-0.03268992900848389,-0.0221099853515625,-0.04829001426696777
GBP/NZD,SELL,2013-07-05,quote,REVERSING,NZD,0.010579943656921387,0.0019899606704711914,-0.010800004005432129
GBP/NZD,SELL,2013-07-12,quote,REVERSING,NZD,-0.008589982986450195,-0.026180028915405273,0.008710026741027832
GBP/NZD,BUY,2013-08-16,quote,REVERSING,NZD,0.05120992660522461,0.06010997295379639,0.005609989166259766
GBP/NZD,BUY,2013-08-23,quote,REVERSING,NZD,0.008900046348571777,-0.012199997901916504,-0.07700002193450928
GBP/NZD,BUY,2013-08-30,quote,REVERSING,NZD,-0.02110004425048828,-0.05449998378753662,-0.060700058937072754
GBP/NZD,SELL,2013-09-06,quote,REVERSING,NZD,-0.03339993953704834,-0.06480002403259277,-0.026399970054626465
GBP/NZD,SELL,2013-09-13,quote,REVERSING,NZD,-0.031400084495544434,-0.006200075149536133,-0.01250004768371582
GBP/NZD,BUY,2013-09-27,quote,REVERSING,NZD,0.013200044631958008,-0.0062999725341796875,0.005169987678527832
GBP/NZD,BUY,2013-10-04,quote,REVERSING,NZD,-0.019500017166137695,-0.04094994068145752,-0.009189963340759277
GBP/NZD,SELL,2014-06-20,quote,UNWINDING,NZD,-0.015419960021972656,0.0042999982833862305,0.01566004753112793
GBP/NZD,SELL,2014-06-27,quote,UNWINDING,NZD,0.019719958305358887,0.0028200149536132812,0.03911995887756348
GBP/NZD,SELL,2014-10-10,quote,REVERSING,NZD,-0.024699926376342773,-0.0027098655700683594,0.009299993515014648
GBP/NZD,SELL,2014-10-17,quote,REVERSING,NZD,0.021990060806274414,0.014899969100952148,-0.031100034713745117
GBP/NZD,SELL,2014-10-24,quote,REVERSING,NZD,-0.007090091705322266,0.012009859085083008,-0.051220059394836426
GBP/NZD,BUY,2015-04-03,quote,REVERSING,NZD,-0.03203999996185303,-0.02539992332458496,0.043900132179260254
GBP/NZD,BUY,2015-04-10,quote,REVERSING,NZD,0.006640076637268066,0.042440056800842285,0.12677001953125
GBP/NZD,BUY,2015-04-17,quote,REVERSING,NZD,0.03579998016357422,0.06930005550384521,0.15499985218048096
GBP/NZD,SELL,2015-05-22,quote,REVERSING,NZD,0.002199888229370117,0.02480006217956543,0.16519999504089355
GBP/NZD,SELL,2015-05-29,quote,REVERSING,NZD,0.022600173950195312,0.07860016822814941,0.15428996086120605
GBP/NZD,SELL,2015-06-05,quote,REVERSING,NZD,0.0559999942779541,0.14039993286132812,0.16669988632202148
GBP/NZD,BUY,2015-08-07,quote,UNWINDING,NZD,0.010210037231445312,-0.001689910888671875,0.016010046005249023
GBP/NZD,BUY,2015-10-16,quote,REVERSING,NZD,0.0015900135040283203,0.022660017013549805,0.06393980979919434
GBP/NZD,BUY,2015-10-23,quote,REVERSING,NZD,0.021070003509521484,0.037689924240112305,0.06557989120483398
GBP/NZD,BUY,2015-10-30,quote,REVERSING,NZD,0.01661992073059082,0.04127979278564453,0.0114898681640625
GBP/NZD,SELL,2015-12-25,quote,REVERSING,NZD,-0.02853989601135254,0.024389982223510742,-0.009769916534423828
GBP/NZD,SELL,2016-01-01,quote,REVERSING,NZD,0.05292987823486328,0.06689977645874023,0.061499834060668945
GBP/NZD,BUY,2016-01-15,quote,REVERSING,NZD,-0.04812979698181152,-0.005399942398071289,-0.06514978408813477
GBP/NZD,SELL,2016-01-29,quote,REVERSING,NZD,-0.04842996597290039,-0.05974984169006348,-0.14668989181518555
GBP/NZD,SELL,2016-02-05,quote,REVERSING,NZD,-0.011319875717163086,-0.010439872741699219,-0.05988001823425293
GBP/NZD,BUY,2016-03-18,quote,REVERSING,NZD,-0.008880138397216797,-0.04041004180908203,-0.05620002746582031
GBP/NZD,BUY,2016-03-25,quote,REVERSING,NZD,-0.031529903411865234,-0.03486990928649902,-0.034219980239868164
GBP/NZD,BUY,2016-04-01,quote,REVERSING,NZD,-0.003340005874633789,-0.01578998565673828,0.02184009552001953
GBP/NZD,SELL,2016-06-17,quote,REVERSING,NZD,-0.003859996795654297,-0.15599000453948975,-0.15933001041412354
GBP/NZD,SELL,2016-06-24,quote,REVERSING,NZD,-0.15213000774383545,-0.23449993133544922,-0.13041996955871582
GBP/NZD,SELL,2016-07-01,quote,REVERSING,NZD,-0.08236992359161377,-0.003340005874633789,-0.012329936027526855
GBP/NZD,BUY,2016-07-15,quote,REVERSING,NZD,0.025050044059753418,-0.008989930152893066,-0.06878995895385742
GBP/NZD,BUY,2016-07-22,quote,REVERSING,NZD,-0.034039974212646484,-0.06171000003814697,-0.08264994621276855
GBP/NZD,BUY,2016-07-29,quote,REVERSING,NZD,-0.02767002582550049,-0.059800028800964355,-0.04940998554229736
GBP/NZD,SELL,2016-08-12,quote,REVERSING,NZD,0.011190056800842285,0.010390043258666992,0.0009399652481079102
GBP/NZD,SELL,2016-08-19,quote,REVERSING,NZD,-0.000800013542175293,0.013299942016601562,0.001889944076538086
GBP/NZD,SELL,2016-08-26,quote,REVERSING,NZD,0.014099955558776855,-0.009450078010559082,-0.017600059509277344
GBP/NZD,BUY,2016-09-02,quote,REVERSING,NZD,-0.023550033569335938,-0.011409997940063477,-0.0312800407409668
GBP/NZD,BUY,2016-09-09,quote,REVERSING,NZD,0.012140035629272461,-0.008149981498718262,-0.06676995754241943
GBP/NZD,BUY,2016-09-16,quote,REVERSING,NZD,-0.020290017127990723,-0.01987004280090332,-0.0842900276184082
GBP/NZD,SELL,2016-09-23,quote,REVERSING,NZD,0.00041997432708740234,-0.05861997604370117,-0.08417999744415283
GBP/NZD,SELL,2016-09-30,quote,REVERSING,NZD,-0.059039950370788574,-0.06441998481750488,-0.08143997192382812
GBP/NZD,SELL,2016-10-07,quote,REVERSING,NZD,-0.005380034446716309,-0.02556002140045166,-0.030079960823059082
GBP/NZD,BUY,2016-10-21,quote,UNWINDING,NZD,0.0031599998474121094,-0.004519939422607422,0.0628199577331543
GBP/NZD,BUY,2016-10-28,quote,UNWINDING,NZD,-0.007679939270019531,0.0325700044631958,0.06842005252838135
GBP/NZD,BUY,2016-11-04,quote,UNWINDING,NZD,0.04024994373321533,0.06733989715576172,0.07377994060516357
GBP/NZD,BUY,2016-11-11,quote,REVERSING,NZD,0.027089953422546387,0.03585004806518555,0.011819958686828613
GBP/NZD,BUY,2016-11-18,quote,REVERSING,NZD,0.00876009464263916,0.0064400434494018555,-0.0053598880767822266
GBP/NZD,SELL,2016-12-02,quote,REVERSING,NZD,-0.02171003818511963,-0.011799931526184082,-0.011350035667419434
GBP/NZD,SELL,2016-12-09,quote,REVERSING,NZD,0.009910106658935547,0.026830077171325684,0.017310023307800293
GBP/NZD,BUY,2017-02-03,quote,UNWINDING,NZD,0.018519997596740723,0.01231992244720459,0.019479990005493164
GBP/NZD,BUY,2017-02-10,quote,REVERSING,NZD,-0.006200075149536133,-0.0003600120544433594,0.025640010833740234
GBP/NZD,BUY,2017-02-17,quote,REVERSING,NZD,0.0058400630950927734,0.007160067558288574,0.03777003288269043
GBP/NZD,BUY,2017-02-24,quote,REVERSING,NZD,0.0013200044631958008,0.026000022888183594,0.04417002201080322
GBP/NZD,SELL,2017-03-10,quote,REVERSING,NZD,0.0059299468994140625,0.01816999912261963,0.025429964065551758
GBP/NZD,SELL,2017-03-17,quote,REVERSING,NZD,0.012240052223205566,0.012670040130615234,0.018939971923828125
GBP/NZD,SELL,2017-03-24,quote,REVERSING,NZD,0.00042998790740966797,0.007259964942932129,0.050749897956848145
GBP/NZD,BUY,2017-06-16,quote,REVERSING,NZD,-0.025599956512451172,0.009160041809082031,0.01073002815246582
GBP/NZD,BUY,2017-06-23,quote,REVERSING,NZD,0.0347599983215332,0.03509998321533203,-0.0004200935363769531
GBP/NZD,BUY,2017-06-30,quote,REVERSING,NZD,0.0003399848937988281,0.001569986343383789,-0.032199978828430176
GBP/NZD,SELL,2017-08-25,quote,UNWINDING,NZD,0.025870084762573242,0.031350016593933105,0.08381009101867676
GBP/NZD,SELL,2017-09-01,quote,UNWINDING,NZD,0.005479931831359863,0.05098998546600342,0.05712997913360596
GBP/NZD,SELL,2017-11-03,quote,REVERSING,NZD,0.0044100284576416016,0.05296003818511963,0.07994997501373291
GBP/NZD,SELL,2017-11-10,quote,REVERSING,NZD,0.04855000972747803,0.046199917793273926,0.06431996822357178
GBP/NZD,SELL,2017-11-17,quote,REVERSING,NZD,0.005899906158447266,0.05469989776611328,-0.0037000179290771484
GBP/NZD,BUY,2018-01-26,quote,UNWINDING,NZD,-0.006910085678100586,-0.0069800615310668945,-0.030840039253234863
GBP/NZD,BUY,2018-02-02,quote,REVERSING,NZD,-6.99758529663086e-05,-0.02241992950439453,-0.031690001487731934
GBP/NZD,BUY,2018-02-09,quote,REVERSING,NZD,-0.022349953651428223,-0.02385997772216797,-0.027359962463378906
GBP/NZD,BUY,2018-02-16,quote,REVERSING,NZD,-0.001510024070739746,-0.009270071983337402,0.010789990425109863
GBP/NZD,SELL,2018-03-02,quote,REVERSING,NZD,0.004260063171386719,0.020060062408447266,0.04321002960205078
GBP/NZD,SELL,2018-03-16,quote,REVERSING,NZD,0.038919925689697266,0.023149967193603516,0.012369990348815918
GBP/NZD,BUY,2018-03-23,quote,REVERSING,NZD,-0.01576995849609375,-0.02695000171661377,-0.015919923782348633
GBP/NZD,BUY,2018-04-06,quote,REVERSING,NZD,0.0004000663757324219,0.011030077934265137,-0.001289963722229004
GBP/NZD,SELL,2018-05-25,quote,REVERSING,NZD,-0.033659934997558594,-0.01855003833770752,-0.002369999885559082
GBP/NZD,BUY,2018-06-15,quote,REVERSING,NZD,0.023849964141845703,0.03236997127532959,0.04201996326446533
GBP/NZD,SELL,2018-06-22,quote,REVERSING,NZD,0.008520007133483887,0.017770051956176758,0.002089977264404297
GBP/NZD,SELL,2018-06-29,quote,REVERSING,NZD,0.009250044822692871,0.009649991989135742,-0.0048400163650512695
GBP/NZD,SELL,2018-07-06,quote,REVERSING,NZD,0.0003999471664428711,-0.01568007469177246,-0.0140000581741333
GBP/NZD,BUY,2018-11-23,quote,UNWINDING,NZD,-0.029199957847595215,-0.033699989318847656,-0.020820021629333496
GBP/NZD,BUY,2018-12-21,quote,REVERSING,NZD,0.01745009422302246,0.01812005043029785,0.049790024757385254
GBP/NZD,BUY,2018-12-27,quote,REVERSING,NZD,0.010419964790344238,0.008080005645751953,0.04891002178192139
GBP/NZD,BUY,2019-01-03,quote,REVERSING,NZD,-0.002339959144592285,0.015150070190429688,0.014690041542053223
GBP/NZD,SELL,2019-01-11,quote,REVERSING,NZD,0.04007995128631592,0.061120033264160156,0.03953993320465088
GBP/NZD,SELL,2019-01-18,quote,REVERSING,NZD,0.02104008197784424,-0.02397000789642334,-0.046649932861328125
GBP/NZD,SELL,2019-01-25,quote,REVERSING,NZD,-0.04501008987426758,-0.021580100059509277,-0.027160048484802246
GBP/NZD,BUY,2019-02-08,quote,REVERSING,NZD,-0.046109914779663086,-0.005579948425292969,0.0157700777053833
GBP/NZD,BUY,2019-03-08,quote,REVERSING,NZD,0.003970026969909668,-0.027199983596801758,-0.0005000829696655273
GBP/NZD,BUY,2019-03-15,quote,REVERSING,NZD,-0.031170010566711426,-0.013970017433166504,0.002539992332458496
GBP/NZD,SELL,2019-03-22,quote,REVERSING,NZD,0.017199993133544922,0.02669990062713623,0.03503990173339844
GBP/NZD,SELL,2019-03-29,quote,REVERSING,NZD,0.009499907493591309,0.016510009765625,0.0191500186920166
GBP/NZD,SELL,2019-04-05,quote,REVERSING,NZD,0.007010102272033691,0.008340001106262207,0.03535008430480957
GBP/NZD,BUY,2019-12-20,quote,UNWINDING,NZD,-0.02040994167327881,-0.0065000057220458984,0.001600027084350586
GBP/NZD,BUY,2020-01-24,quote,REVERSING,NZD,0.034129977226257324,0.01772010326385498,0.05097997188568115
GBP/NZD,BUY,2020-01-31,quote,REVERSING,NZD,-0.016409873962402344,0.007060050964355469,0.024590015411376953
GBP/NZD,SELL,2020-02-14,quote,REVERSING,NZD,0.00978994369506836,0.017529964447021484,0.030730009078979492
GBP/NZD,SELL,2020-02-21,quote,REVERSING,NZD,0.007740020751953125,0.016810178756713867,-0.012569904327392578
GBP/NZD,BUY,2020-07-03,quote,REVERSING,NZD,0.003719925880432129,0.0042198896408081055,0.0436398983001709
GBP/NZD,BUY,2020-07-17,quote,REVERSING,NZD,-0.0008399486541748047,0.03942000865936279,0.07694005966186523
GBP/NZD,SELL,2020-08-07,quote,REVERSING,NZD,0.031440019607543945,0.05593991279602051,0.01762998104095459
GBP/NZD,SELL,2020-08-14,quote,REVERSING,NZD,0.024499893188476562,-0.009739995002746582,-0.0694199800491333
GBP/NZD,BUY,2020-08-21,quote,REVERSING,NZD,-0.034239888191223145,-0.03830993175506592,-0.1021498441696167
GBP/NZD,BUY,2020-08-28,quote,REVERSING,NZD,-0.0040700435638427734,-0.05967998504638672,-0.039260029792785645
GBP/NZD,BUY,2020-09-04,quote,REVERSING,NZD,-0.055609941482543945,-0.06383991241455078,-0.04518997669219971
GBP/NZD,SELL,2021-03-19,quote,UNWINDING,NZD,0.030789971351623535,0.026720046997070312,-0.02172994613647461
GBP/NZD,SELL,2021-03-26,quote,UNWINDING,NZD,-0.004069924354553223,-0.028509974479675293,-0.039459943771362305
GBP/NZD,SELL,2021-04-02,quote,UNWINDING,NZD,-0.02444005012512207,-0.04844999313354492,-0.04446005821228027
GBP/NZD,SELL,2021-08-06,quote,REVERSING,NZD,-0.0044100284576416016,0.022549986839294434,-0.029780030250549316
GBP/NZD,SELL,2021-08-13,quote,REVERSING,NZD,0.026960015296936035,0.0010700225830078125,-0.023470044136047363
GBP/NZD,SELL,2021-08-20,quote,REVERSING,NZD,-0.025889992713928223,-0.05233001708984375,-0.04712998867034912
GBP/NZD,BUY,2021-09-10,quote,REVERSING,NZD,0.0033000707626342773,-0.006059885025024414,0.014880061149597168
GBP/NZD,BUY,2021-09-17,quote,REVERSING,NZD,-0.009359955787658691,0.0014300346374511719,-0.008710026741027832
GBP/NZD,BUY,2021-09-24,quote,REVERSING,NZD,0.010789990425109863,0.020939946174621582,-0.014750003814697266
GBP/NZD,SELL,2021-12-17,quote,REVERSING,NZD,0.0045299530029296875,0.015720009803771973,0.03762996196746826
GBP/NZD,SELL,2021-12-24,quote,REVERSING,NZD,0.011190056800842285,0.04259991645812988,0.04932999610900879
GBP/NZD,SELL,2021-12-31,quote,REVERSING,NZD,0.0314098596572876,0.02190995216369629,0.057200074195861816
GBP/NZD,SELL,2023-04-21,base,REVERSING,GBP,0.019989967346191406,-0.012850046157836914,-0.02286994457244873
GBP/NZD,SELL,2023-04-28,base,REVERSING,GBP,-0.03284001350402832,-0.04605996608734131,0.0016300678253173828
GBP/NZD,SELL,2023-05-05,base,REVERSING,GBP,-0.013219952583312988,-0.010019898414611816,0.06452012062072754
GBP/NZD,BUY,2023-10-06,base,REVERSING,GBP,0.01466989517211914,0.03514981269836426,0.025009870529174805
GBP/NZD,BUY,2023-10-13,base,REVERSING,GBP,0.020479917526245117,0.024590015411376953,0.016989946365356445
GBP/NZD,BUY,2023-10-20,base,REVERSING,GBP,0.004110097885131836,-0.010139942169189453,0.003340005874633789
GBP/NZD,SELL,2023-12-08,base,REVERSING,GBP,0.012129783630371094,-0.028130054473876953,-0.008210182189941406
GBP/NZD,SELL,2023-12-15,base,REVERSING,GBP,-0.04025983810424805,-0.045189857482910156,-0.008739948272705078
GBP/NZD,SELL,2023-12-22,base,REVERSING,GBP,-0.004930019378662109,0.019919872283935547,0.062020063400268555
GBP/NZD,BUY,2024-03-29,base,UNWINDING,GBP,-0.016319990158081055,-0.021300077438354492,-0.01399993896484375
GBP/NZD,BUY,2024-04-05,base,UNWINDING,GBP,-0.0049800872802734375,0.009639978408813477,0.0056400299072265625
GBP/NZD,BUY,2024-04-26,base,REVERSING,GBP,0.003319978713989258,-0.02431011199951172,-0.017549991607666016
GBP/NZD,BUY,2024-05-03,base,REVERSING,GBP,-0.027630090713500977,-0.03383994102478027,-0.021470069885253906
GBP/NZD,BUY,2024-05-10,base,REVERSING,GBP,-0.006209850311279297,0.006760120391845703,-0.010699987411499023
GBP/NZD,SELL,2024-05-24,base,REVERSING,GBP,-0.0006000995635986328,-0.017460107803344727,-0.014050006866455078
GBP/NZD,SELL,2024-05-31,base,REVERSING,GBP,-0.016860008239746094,-0.010750055313110352,-0.0035698413848876953
