source_table,source_id,pair,direction,opened_at,entry,stop_loss,target_raw,t2_price,blocked_by_gate,block_notes_raw,virtual_outcome,virtual_close_price,virtual_exit_reason,virtual_r_multiple,virtual_pips,virtual_closed_at,same_bar_tiebreak,bars_used,data_start,data_end,simulated_at
trades.csv,428,CHF/USD,SELL,2026-06-08 18:16:25,1.25433,1.26,1.247,1.24299,(no notes recorded),,EXPIRED,1.25492,EXPIRED,-0.104,-5.9,2026-06-12 19:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:59:57
trades.csv,38,EUR/AUD,SELL,2026-06-02 22:28:57,1.628,1.6384,1.6126,1.6072,(no notes recorded),,LOSS,1.6384,STOP_HIT,-1.0,-104.0,2026-06-05 22:00:00,False,72,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
trades.csv,417,EUR/AUD,SELL,2026-06-08 06:40:48,1.63591,1.6455,1.619,1.61673,(no notes recorded),,LOSS,1.6455,STOP_HIT,-1.0,-95.9,2026-06-09 16:00:00,False,34,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
trades.csv,1599,EUR/AUD,SELL,2026-06-29 18:40:31,1.6584,1.6676,1.639,1.64,(no notes recorded),,EXPIRED,1.64869,EXPIRED,1.055,97.1,2026-07-03 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
trades.csv,1629,EUR/AUD,SELL,2026-06-29 21:31:50,1.6584,1.6676,1.6324,1.64,(no notes recorded),,EXPIRED,1.64995,EXPIRED,0.918,84.5,2026-07-04 22:00:00,False,121,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
trades.csv,2921,EUR/AUD,BUY,2026-07-21 05:20:00,1.6293,1.621,1.6459,1.6459,(no notes recorded),,EXPIRED,1.62889,EXPIRED,-0.049,-4.1,2026-07-25 06:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
trades.csv,2969,EUR/AUD,BUY,2026-07-21 18:19:07,1.6279,1.6195,1.6447,1.6447,(no notes recorded),,EXPIRED,1.62857,EXPIRED,0.08,6.7,2026-07-25 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
trades.csv,3001,EUR/AUD,BUY,2026-07-21 21:16:28,1.6278,1.6194,1.6446,1.6446,(no notes recorded),,EXPIRED,1.62904,EXPIRED,0.148,12.4,2026-07-25 22:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
research_trades.csv,1046,EUR/AUD,BUY,2026-07-07,1.64618,1.63768,1.65464,1.66318,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,1.63768,STOP_HIT,-1.0,-85.0,2026-07-14 15:00:00,False,184,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
research_trades.csv,1077,EUR/AUD,BUY,2026-07-07,1.64506,1.63656,1.65352,1.66206,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,1.63656,STOP_HIT,-1.0,-85.0,2026-07-14 21:00:00,False,190,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:08
trades.csv,42,EUR/CAD,BUY,2026-06-02 22:30:03,1.6095,1.604,1.621,1.6205,(no notes recorded),,EXPIRED,1.60601,EXPIRED,-0.635,-34.9,2026-06-06 23:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:20
trades.csv,61,EUR/CAD,BUY,2026-06-04 08:29:53,1.548,1.537,1.568,1.57,(no notes recorded),,WIN,1.57,TARGET_HIT,2.0,220.0,2026-06-04 09:00:00,False,1,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:20
trades.csv,35,EUR/CHF,BUY,2026-06-02 22:28:03,0.9145,0.911,0.9215,0.9215,(no notes recorded),,EXPIRED,0.91711,EXPIRED,0.746,26.1,2026-06-06 23:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:32
trades.csv,3023,EUR/CHF,SELL,2026-07-22 05:16:03,0.9278,0.931,0.9214,0.9214,(no notes recorded),,LOSS,0.931,STOP_HIT,-1.0,-32.0,2026-07-23 07:00:00,False,26,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:32
trades.csv,3070,EUR/CHF,SELL,2026-07-22 18:18:04,0.9275,0.9317,0.9191,0.9191,(no notes recorded),,EXPIRED,0.93015,EXPIRED,-0.631,-26.5,2026-07-26 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:32
trades.csv,3099,EUR/CHF,SELL,2026-07-22 21:15:51,0.9278,0.9312,0.921,0.921,(no notes recorded),,LOSS,0.9312,STOP_HIT,-1.0,-34.0,2026-07-23 07:00:00,False,10,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:32
trades.csv,3124,EUR/CHF,SELL,2026-07-23 05:17:42,0.9305,0.9371,0.9173,0.9173,(no notes recorded),,EXPIRED,0.92934,EXPIRED,0.176,11.6,2026-07-27 06:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:32
trades.csv,3150,EUR/CHF,SELL,2026-07-23 11:16:18,0.9278,0.9312,0.921,0.921,(no notes recorded),,LOSS,0.9312,STOP_HIT,-1.0,-34.0,2026-07-25 13:00:00,False,50,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:32
trades.csv,3229,EUR/CHF,SELL,2026-07-24 05:16:33,0.93,0.9366,0.9168,0.9168,DA-demoted (devil's advocate),DA-demoted: eff_conf=7.0 below threshold 8.0 after devil's advocate,EXPIRED,0.9314,EXPIRED,-0.212,-14.0,2026-07-28 05:00:00,False,96,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:32
trades.csv,3333,EUR/CHF,SELL,2026-07-26 21:16:06,0.9275,0.9307,0.9211,0.9211,(no notes recorded),,LOSS,0.9307,STOP_HIT,-1.0,-32.0,2026-07-27 13:00:00,False,16,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:32
trades.csv,32,EUR/GBP,SELL,2026-06-02 22:27:22,0.8648,0.867,0.86081,0.8604,(no notes recorded),,EXPIRED,0.86369,EXPIRED,0.505,11.1,2026-06-06 23:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,1228,EUR/GBP,BUY,2026-06-23 09:48:54,0.8626,0.8596,0.8659,0.8686,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.86293,EXPIRED,0.11,3.3,2026-06-27 10:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,1250,EUR/GBP,BUY,2026-06-23 11:32:09,0.8622,0.8592,0.8659,0.8682,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.86297,EXPIRED,0.257,7.7,2026-06-27 12:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,1826,EUR/GBP,BUY,2026-07-02 05:18:27,0.8568,0.8537,0.8647,0.863,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.85408,EXPIRED,-0.877,-27.2,2026-07-07 06:00:00,False,121,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,1851,EUR/GBP,BUY,2026-07-02 11:20:25,0.8561,0.852,0.8647,0.8643,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.85554,EXPIRED,-0.137,-5.6,2026-07-06 12:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,1875,EUR/GBP,BUY,2026-07-02 18:21:21,0.8565,0.8533,0.8647,0.8629,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.8533,STOP_HIT,-1.0,-32.0,2026-07-07 08:00:00,False,110,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,1905,EUR/GBP,BUY,2026-07-02 21:18:56,0.8564,0.8532,0.8647,0.8628,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.85429,EXPIRED,-0.659,-21.1,2026-07-07 22:00:00,False,121,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2009,EUR/GBP,BUY,2026-07-05 21:16:53,0.8565,0.8532,0.8642,0.8631,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.8532,STOP_HIT,-1.0,-33.0,2026-07-08 13:00:00,False,64,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2059,EUR/GBP,BUY,2026-07-06 11:16:55,0.8552,0.8522,0.8642,0.8612,Ghost trade (never cleared demotion gate),Ghost trade: never cleared demotion gate (fund_state counters confirmed zero movement at creation 2026-07-06). Originally closed LOSS at 0.8522 by monitor on 2026-07-08 — reclassified SKIPPED 2026-07-,LOSS,0.8522,STOP_HIT,-1.0,-30.0,2026-07-08 17:00:00,False,54,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2081,EUR/GBP,BUY,2026-07-06 18:19:08,0.8546,0.851,0.8622,0.8618,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.851,STOP_HIT,-1.0,-36.0,2026-07-10 11:00:00,False,89,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2110,EUR/GBP,BUY,2026-07-06 21:17:33,0.8542,0.85,0.8642,0.8626,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.85191,EXPIRED,-0.545,-22.9,2026-07-11 22:00:00,False,121,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2133,EUR/GBP,BUY,2026-07-07 05:16:26,0.8542,0.8512,0.862,0.8602,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.8512,STOP_HIT,-1.0,-30.0,2026-07-10 10:00:00,False,77,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2158,EUR/GBP,BUY,2026-07-07 11:17:44,0.854,0.8503,0.864,0.8614,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.85214,EXPIRED,-0.503,-18.6,2026-07-12 12:00:00,False,121,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2213,EUR/GBP,BUY,2026-07-07 21:16:17,0.8541,0.8503,0.864,0.8617,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.85195,EXPIRED,-0.566,-21.5,2026-07-12 22:00:00,False,121,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2275,EUR/GBP,BUY,2026-07-08 21:15:56,0.852,0.8489,0.862,0.8582,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,0.85289,EXPIRED,0.287,8.9,2026-07-14 22:00:00,False,145,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2381,EUR/GBP,BUY,2026-07-13 05:13:36,0.8521,0.849,0.863,0.8583,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.849,STOP_HIT,-1.0,-31.0,2026-07-15 14:00:00,False,57,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2389,EUR/GBP,BUY,2026-07-13 11:13:26,0.8532,0.8474,0.8631,0.8648,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.8474,STOP_HIT,-1.0,-58.0,2026-07-15 15:00:00,False,52,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2397,EUR/GBP,BUY,2026-07-13 18:17:30,0.8515,0.8486,0.862,0.8573,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.8486,STOP_HIT,-1.0,-29.0,2026-07-15 14:00:00,False,44,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2423,EUR/GBP,BUY,2026-07-13 21:13:52,0.8524,0.8495,0.8631,0.8582,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.8495,STOP_HIT,-1.0,-29.0,2026-07-15 14:00:00,False,41,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2530,EUR/GBP,BUY,2026-07-15 11:16:27,0.8521,0.8493,0.8577,0.8577,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.8493,STOP_HIT,-1.0,-28.0,2026-07-15 14:00:00,False,3,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2553,EUR/GBP,BUY,2026-07-15 18:21:11,0.8466,0.8402,0.8594,0.8594,(no notes recorded),,EXPIRED,0.85031,EXPIRED,0.58,37.1,2026-07-19 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2584,EUR/GBP,BUY,2026-07-15 21:23:42,0.8468,0.8404,0.8596,0.8596,(no notes recorded),,EXPIRED,0.8499,EXPIRED,0.484,31.0,2026-07-19 22:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,2610,EUR/GBP,BUY,2026-07-16 05:16:39,0.8471,0.8437,0.8539,0.8539,(no notes recorded),VIRTUAL_OUTCOME:WIN,EXPIRED,0.84972,EXPIRED,0.771,26.2,2026-07-20 06:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
research_trades.csv,1122,EUR/GBP,BUY,2026-07-08,0.852,0.8489,0.862,0.8582,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.853,EXPIRED,0.323,10.0,2026-07-15 00:00:00,False,169,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
research_trades.csv,1137,EUR/GBP,BUY,2026-07-09,0.85223,0.84923,0.85522,0.85823,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,0.84923,STOP_HIT,-1.0,-30.0,2026-07-15 14:00:00,False,159,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
research_trades.csv,1163,EUR/GBP,BUY,2026-07-09,0.85271,0.84971,0.85522,0.85871,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,0.84971,STOP_HIT,-1.0,-30.0,2026-07-15 14:00:00,False,159,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
research_trades.csv,1203,EUR/GBP,BUY,2026-07-12,0.8515,0.8485,0.85429,0.8575,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,0.8485,STOP_HIT,-1.0,-30.0,2026-07-15 14:00:00,False,87,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
research_trades.csv,1219,EUR/GBP,BUY,2026-07-13,0.8515,0.8486,0.862,0.8573,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,0.8486,STOP_HIT,-1.0,-29.0,2026-07-15 14:00:00,False,63,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
research_trades.csv,1244,EUR/GBP,BUY,2026-07-13,0.8524,0.8495,0.8631,0.8582,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,0.8495,STOP_HIT,-1.0,-29.0,2026-07-15 14:00:00,False,63,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:43
trades.csv,1211,EUR/HKD,BUY,2026-06-23 09:46:42,8.9445,8.895,9.08,9.0435,(no notes recorded),,LOSS,8.895,STOP_HIT,-1.0,-495.0,2026-06-24 08:00:00,False,23,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:54
trades.csv,1256,EUR/HKD,BUY,2026-06-23 18:49:36,8.9217,8.8714,9.025,9.0223,(no notes recorded),,EXPIRED,8.93097,EXPIRED,0.184,92.7,2026-06-27 19:00:00,False,97,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:54
trades.csv,1357,EUR/HKD,BUY,2026-06-25 05:37:11,8.9085,8.858,9.015,9.0095,(no notes recorded),,EXPIRED,8.9529,EXPIRED,0.879,444.0,2026-06-29 06:00:00,False,97,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:54
trades.csv,1376,EUR/HKD,BUY,2026-06-25 18:44:26,8.9209,8.875,9.02,9.0127,(no notes recorded),,EXPIRED,8.95882,EXPIRED,0.826,379.2,2026-06-29 19:00:00,False,97,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 06:00:54
trades.csv,421,EUR/JPY,BUY,2026-06-08 06:41:41,184.62,183.7,185.9,186.46,(no notes recorded),,EXPIRED,185.43214,EXPIRED,0.883,81.2,2026-06-12 07:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,1364,EUR/JPY,BUY,2026-06-25 11:36:17,183.548,182.55,185.3296,185.544,(no notes recorded),VIRTUAL_OUTCOME:WIN,EXPIRED,184.57432,EXPIRED,1.028,102.6,2026-06-29 12:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,1664,EUR/JPY,SELL,2026-06-30 18:22:07,185.692,186.45,183.85,184.176,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,WIN,184.176,TARGET_HIT,2.0,151.6,2026-07-02 06:00:00,False,36,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,1695,EUR/JPY,SELL,2026-06-30 21:18:41,185.69,186.75,183.45,183.57,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,184.66808,EXPIRED,0.964,102.2,2026-07-04 22:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,1720,EUR/JPY,SELL,2026-07-01 05:18:38,185.63,186.45,183.8,183.99,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,WIN,183.99,TARGET_HIT,2.0,164.0,2026-07-02 08:00:00,False,27,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,2301,EUR/JPY,SELL,2026-07-09 18:17:33,185.5,186.1,183.2,184.3,(no notes recorded),,WIN,184.3,TARGET_HIT,2.0,120.0,2026-07-12 11:00:00,False,65,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,2550,EUR/JPY,SELL,2026-07-15 18:20:47,185.4,186.29,183.62,183.62,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,185.78768,EXPIRED,-0.436,-38.8,2026-07-19 19:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,2607,EUR/JPY,SELL,2026-07-16 05:16:16,185.87,187.07,183.47,183.47,(no notes recorded),,EXPIRED,185.72863,EXPIRED,0.117,14.1,2026-07-20 06:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,2631,EUR/JPY,SELL,2026-07-16 11:16:10,185.5,186.44,183.62,183.62,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,185.53614,EXPIRED,-0.038,-3.6,2026-07-20 12:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,2654,EUR/JPY,SELL,2026-07-16 18:18:18,185.734,186.654,183.8932,183.894,(no notes recorded),,EXPIRED,185.51962,EXPIRED,0.233,21.4,2026-07-20 19:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
research_trades.csv,1220,EUR/JPY,SELL,2026-07-13,184.978,185.978,184.161,182.978,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,185.978,STOP_HIT,-1.0,-100.0,2026-07-15 19:00:00,False,68,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
research_trades.csv,1245,EUR/JPY,SELL,2026-07-13,184.88699,185.887,183.87,182.88697,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,185.887,STOP_HIT,-1.0,-100.0,2026-07-14 12:00:00,False,37,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:05
trades.csv,1371,EUR/NOK,SELL,2026-06-25 11:37:21,11.2113,11.3,11.02,11.0339,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,11.3,STOP_HIT,-1.0,-887.0,2026-06-26 11:00:00,False,24,2026-06-25 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:17
trades.csv,1380,EUR/NOK,SELL,2026-06-25 18:45:05,11.215,11.265,11.095,11.115,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,11.265,STOP_HIT,-1.0,-500.0,2026-06-26 07:00:00,False,13,2026-06-25 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:17
trades.csv,1452,EUR/NZD,SELL,2026-06-26 11:29:35,2.0172,2.032,1.985,1.9876,(no notes recorded),,EXPIRED,2.01327,EXPIRED,0.266,39.3,2026-06-30 12:00:00,False,97,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,1507,EUR/NZD,SELL,2026-06-28 21:30:18,2.0185,2.031,1.992,1.9935,(no notes recorded),,EXPIRED,2.0069,EXPIRED,0.928,116.0,2026-07-02 22:00:00,False,97,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,1608,EUR/NZD,SELL,2026-06-29 18:41:40,2.018,2.031,1.9853,1.992,(no notes recorded),VIRTUAL_OUTCOME:WIN,EXPIRED,2.00367,EXPIRED,1.102,143.3,2026-07-04 19:00:00,False,121,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,2494,EUR/NZD,BUY,2026-07-15 05:15:07,1.9663,1.9537,1.9915,1.9915,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,1.95797,EXPIRED,-0.661,-83.3,2026-07-19 06:00:00,False,97,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,2570,EUR/NZD,BUY,2026-07-15 18:23:21,1.9578,1.9448,1.9838,1.9838,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,1.95928,EXPIRED,0.114,14.8,2026-07-19 19:00:00,False,97,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,2600,EUR/NZD,BUY,2026-07-16 05:15:10,1.9606,1.948,1.9858,1.9858,Blocked: Weekly trend neutral,VIRTUAL_OUTCOME:LOSS | Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,1.95575,EXPIRED,-0.385,-48.5,2026-07-20 06:00:00,False,97,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,2623,EUR/NZD,BUY,2026-07-16 11:14:55,1.9579,1.9453,1.9831,1.9831,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,1.95168,EXPIRED,-0.494,-62.2,2026-07-20 12:00:00,False,97,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,2674,EUR/NZD,BUY,2026-07-16 18:20:35,1.952,1.9446,1.9668,1.9668,(no notes recorded),VIRTUAL_OUTCOME:WIN,EXPIRED,1.95436,EXPIRED,0.319,23.6,2026-07-20 19:00:00,False,97,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,2677,EUR/NZD,BUY,2026-07-16 21:15:07,1.9596,1.9468,1.9852,1.9852,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,1.95331,EXPIRED,-0.491,-62.9,2026-07-20 22:00:00,False,97,2026-06-26 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:28
trades.csv,1241,EUR/SEK,SELL,2026-06-23 11:31:17,11.0428,11.075,10.98,10.9784,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,11.075,STOP_HIT,-1.0,-322.0,2026-06-23 15:00:00,False,4,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:39
trades.csv,1260,EUR/SEK,SELL,2026-06-23 18:50:13,11.0906,11.162,10.98,10.9478,(no notes recorded),,EXPIRED,11.08772,EXPIRED,0.04,28.8,2026-06-27 19:00:00,False,97,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:39
trades.csv,1258,EUR/SGD,BUY,2026-06-23 18:49:52,1.4765,1.4716,1.4894,1.4863,(no notes recorded),,LOSS,1.4716,STOP_HIT,-1.0,-49.0,2026-06-24 08:00:00,False,14,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 06:01:50
trades.csv,25,EUR/USD,SELL,2026-06-02 22:25:32,1.165,1.1685,1.158,1.158,(no notes recorded),,WIN,1.158,TARGET_HIT,2.0,70.0,2026-06-05 13:00:00,False,63,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:02:01
trades.csv,386,EUR/USD,SELL,2026-06-07 18:14:45,1.085,1.0935,1.072,1.068,(no notes recorded),,LOSS,1.0935,STOP_HIT,-1.0,-85.0,2026-06-07 19:00:00,False,1,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:02:01
trades.csv,431,EUR/USD,BUY,2026-06-08 18:17:22,1.15424,1.15002,1.15985,1.16268,(no notes recorded),,EXPIRED,1.15707,EXPIRED,0.671,28.3,2026-06-12 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:02:01
trades.csv,1188,EUR/USD,BUY,2026-06-22 21:29:37,1.1433,1.1368,1.156,1.1563,(no notes recorded),,LOSS,1.1368,STOP_HIT,-1.0,-65.0,2026-06-24 02:00:00,False,29,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:02:01
trades.csv,1235,EUR/USD,BUY,2026-06-23 09:49:43,1.1413,1.1349,1.1506,1.1541,(no notes recorded),,LOSS,1.1349,STOP_HIT,-1.0,-64.0,2026-06-24 08:00:00,False,23,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:02:01
trades.csv,1280,EUR/USD,BUY,2026-06-23 18:52:33,1.138,1.1314,1.152,1.1512,(no notes recorded),,EXPIRED,1.13884,EXPIRED,0.127,8.4,2026-06-27 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:02:01
trades.csv,1302,EUR/USD,BUY,2026-06-23 21:36:20,1.1389,1.1257,1.152,1.1653,(no notes recorded),,EXPIRED,1.13934,EXPIRED,0.033,4.4,2026-06-27 22:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:02:01
trades.csv,1320,EUR/USD,BUY,2026-06-24 09:49:26,1.139,1.1258,1.1653,1.1654,(no notes recorded),,EXPIRED,1.13923,EXPIRED,0.017,2.3,2026-06-28 10:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 06:02:01
